8139,6
8027,6
8093,6
8071,6
8040,6
8100,6
7999,6
8120,6
7977,6
8118,6
7985,6
8096,6
8026,6
8060,6
8055,6
8026,6
8077,6
8013,6
8081,6
8022,6
8064,6
8065,6
8037,6
8105,6
8012,6
8142,6
7991,6
8163,6
7989,6
8139,6
8011,6
8105,6
8064,6
8074,6
8116,6
8057,6
8152,6
8067,6
8159,6
8077,6
8130,6
8102,6
8085,6
8129,6
8055,6
8143,6
8036,6
8137,6
8054,6
8110,6
8089,6
8064,6
8123,6
8017,6
8165,6
7996,6
8139,6
7980,6
8122,6
8002,6
8077,6
8030,6
8043,6
8066,6
8013,6
8086,6
8022,6
8080,6
8044,6
8049,6
8079,6
8010,6
8124,6
8002,6
8149,6
8007,6
8149,6
8032,6
8109,6
8060,6
8069,6
8108,6
8041,6
8161,6
8026,6
8171,6
8044,6
8166,6
8083,6
8125,6
8118,6
8087,6
8138,6
8066,6
8143,6
8074,6
8127,6
8102,6
8085,6
8138,6
8043,6
8179,6
8012,6
8172,6
7992,6
8148,6
8016,6
8111,6
8046,6
8061,6
8076,6
8022,6
8089,6
8002,6
8088,6
8018,6
8070,6
8054,6
8038,6
8085,6
8004,6
8116,6
8009,6
8117,6
8031,6
8104,6
8074,6
8070,6
8116,6
8026,6
8142,6
7993,6
8153,6
7998,6
8140,6
8044,6
8143,6
8090,6
8105,6
8138,6
8084,6
8143,6
8063,6
8128,6
8090,6
8101,6
8126,6
8062,6
8165,6
8023,6
8168,6
8011,6
8169,6
8027,6
8126,6
8055,6
8068,6
8083,6
8014,6
8096,6
7982,6
8105,6
7994,6
8103,6
8030,6
8071,6
8058,6
8031,6
8091,6
8027,6
8116,6
8037,6
8112,6
8071,6
8062,6
8102,6
8016,6
8130,6
7983,6
8156,6
7986,6
8172,6
8027,6
8144,6
8065,6
8110,6
8122,6
8087,6
8153,6
8078,6
8155,6
8087,6
8128,6
8115,6
8108,6
8166,6
8080,6
8190,6
8047,6
8157,6
8039,6
8126,6
8068,6
8075,6
8104,6
8029,6
8129,6
7993,6
8134,6
7987,6
8127,6
7998,6
8089,6
8039,6
8062,6
8078,6
8031,6
8094,6
8023,6
8091,6
8051,6
8071,6
8101,6
8050,6
8162,6
8034,6
8202,6
8012,6
8160,6
8006,6
8115,6
8032,6
8088,6
8099,6
8057,6
8145,6
8055,6
8168,6
8067,6
8160,6
8089,6
8126,6
8125,6
8086,6
8148,6
8062,6
8166,6
8079,6
8164,6
8101,6
8103,6
8125,6
8043,6
8157,6
7998,6
8166,6
7990,6
8147,6
7990,6
8105,6
8013,6
8064,6
8052,6
8025,6
8077,6
8009,6
8087,6
8021,6
8071,6
8064,6
8051,6
8112,6
8031,6
8144,6
8015,6
8142,6
8009,6
8114,6
8032,6
8068,6
8075,6
8036,6
8132,6
8027,6
8159,6
8035,6
8181,6
8067,6
8157,6
8103,6
8121,6
8131,6
8084,6
8145,6
8076,6
8138,6
8099,6
8116,6
8120,6
8060,6
8151,6
8026,6
8176,6
8004,6
8170,6
8005,6
8127,6
8026,6
8080,6
8060,6
8029,6
8083,6
8001,6
8091,6
8002,6
8098,6
8033,6
8077,6
8082,6
8052,6
8117,6
8031,6
8123,6
8030,6
8125,6
8061,6
8081,6
8093,6
8041,6
8129,6
7989,6
8159,6
7999,6
8172,6
8020,6
8153,6
8066,6
8135,6
8124,6
8107,6
8139,6
8081,6
8146,6
8080,6
8119,6
8104,6
8088,6
8144,6
8049,6
8175,6
8035,6
8171,6
8024,6
8141,6
8045,6
8098,6
8083,6
8048,6
8118,6
7995,6
8113,6
7980,6
8106,6
7989,6
8089,6
8034,6
8057,6
8075,6
8034,6
8098,6
8024,6
8094,6
8033,6
8070,6
8082,6
8040,6
8127,6
8015,6
8157,6
7995,6
8166,6
8001,6
8164,6
8046,6
8123,6
8099,6
8103,6
8166,6
8089,6
8169,6
8073,6
8153,6
8085,6
8109,6
8113,6
8071,6
8155,6
8069,6
8172,6
8058,6
8164,6
8078,6
8114,6
8111,6
8070,6
8145,6
8004,6
8145,6
7987,6
8143,6
7983,6
8118,6
8010,6
8078,6
8056,6
8045,6
8088,6
8029,6
8102,6
8044,6
8097,6
8083,6
8070,6
8124,6
8039,6
8156,6
8004,6
8153,6
7994,6
8133,6
8029,6
8110,6
8081,6
8077,6
8133,6
8056,6
8184,6
8056,6
8180,6
8063,6
8143,6
8091,6
8116,6
8133,6
8085,6
8154,6
8069,6
8151,6
8088,6
8124,6
8115,6
8079,6
8157,6
8027,6
8182,6
8006,6
8169,6
7997,6
8144,6
8009,6
8091,6
8038,6
8044,6
8072,6
8018,6
8102,6
8023,6
8098,6
8040,6
8076,6
8084,6
8046,6
8122,6
8025,6
8144,6
8021,6
8142,6
8049,6
8119,6
8091,6
8073,6
8139,6
8038,6
8179,6
8033,6
8178,6
8034,6
8183,6
8079,6
8149,6
8113,6
8114,6
8143,6
8080,6
8141,6
8086,6
8143,6
8121,6
8112,6
8148,6
8058,6
8169,6
8022,6
8179,6
8008,6
8173,6
8036,6
8111,6
8053,6
8066,6
8089,6
8017,6
8101,6
7991,6
8111,6
8012,6
8101,6
8056,6
8061,6
8085,6
8035,6
8113,6
8032,6
8133,6
8053,6
8119,6
8101,6
8078,6
8143,6
8018,6
8146,6
7989,6
8163,6
8001,6
8187,6
8052,6
8172,6
8101,6
8126,6
8140,6
8090,6
8155,6
8077,6
8144,6
8081,6
8117,6
8136,6
8101,6
8189,6
8070,6
8176,6
8041,6
8172,6
8049,6
8131,6
8082,6
8075,6
8111,6
8016,6
8116,6
7980,6
8129,6
7992,6
8131,6
8028,6
8101,6
8060,6
8057,6
8089,6
8027,6
8097,6
8033,6
8086,6
8071,6
8073,6
8115,6
8034,6
8161,6
8018,6
8180,6
8001,6
8157,6
8028,6
8151,6
8083,6
8109,6
8128,6
8079,6
8171,6
8070,6
8177,6
8081,6
8157,6
8108,6
8125,6
8133,6
8089,6
8175,6
8079,6
8185,6
8073,6
8131,6
8083,6
8072,6
8119,6
8038,6
8160,6
7998,6
8164,6
7994,6
8147,6
8004,6
8108,6
8036,6
8066,6
8073,6
8041,6
8098,6
8034,6
8108,6
8049,6
8078,6
8083,6
8048,6
8121,6
8019,6
8167,6
8020,6
8175,6
8044,6
8153,6
8072,6
8098,6
8116,6
8062,6
8162,6
8046,6
8207,6
8066,6
8202,6
8091,6
8152,6
8115,6
8111,6
8135,6
8082,6
8151,6
8077,6
8145,6
8101,6
8113,6
8132,6
8065,6
8175,6
8023,6
8179,6
8004,6
8163,6
7999,6
8118,6
8032,6
8069,6
8064,6
8025,6
8102,6
8030,6
8129,6
8039,6
8114,6
8059,6
8073,6
8091,6
8032,6
8109,6
8008,6
8137,6
8041,6
8127,6
8077,6
8097,6
8118,6
8041,6
8159,6
8024,6
8191,6
8029,6
8202,6
8069,6
8194,6
8111,6
8164,6
8146,6
8102,6
8142,6
8066,6
8140,6
8089,6
8138,6
8136,6
8089,6
8164,6
8054,6
8184,6
8033,6
8182,6
8028,6
8158,6
8048,6
8093,6
8080,6
8044,6
8123,6
8012,6
8126,6
7991,6
8118,6
8021,6
8094,6
8065,6
8064,6
8102,6
8046,6
8126,6
8044,6
8110,6
8068,6
8092,6
8111,6
8055,6
8159,6
8021,6
8177,6
8004,6
8186,6
8024,6
8168,6
8064,6
8153,6
8128,6
8117,6
8165,6
8089,6
8168,6
8080,6
8143,6
8094,6
8107,6
8134,6
8085,6
8180,6
8067,6
8190,6
8055,6
8159,6
8070,6
8105,6
8097,6
8042,6
8126,6
8003,6
8147,6
7979,6
8132,6
7987,6
8104,6
8023,6
8076,6
8073,6
8057,6
8122,6
8063,6
8127,6
8066,6
8095,6
8091,6
8057,6
8123,6
8013,6
8154,6
8005,6
8164,6
8021,6
8161,6
8053,6
8141,6
8111,6
8097,6
8177,6
8082,6
8200,6
8071,6
8177,6
8084,6
8155,6
8116,6
8104,6
8140,6
8073,6
8158,6
8070,6
8148,6
8081,6
8117,6
8112,6
8078,6
8169,6
8035,6
8179,6
7996,6
8162,6
7993,6
8133,6
8019,6
8096,6
8056,6
8053,6
8093,6
8041,6
8122,6
8046,6
8113,6
8078,6
8085,6
8107,6
8043,6
8133,6
8021,6
8154,6
8030,6
8159,6
8051,6
8109,6
8087,6
8069,6
8161,6
8055,6
8199,6
8053,6
8226,6
8075,6
8200,6
8102,6
8151,6
8140,6
8111,6
8156,6
8090,6
8150,6
8093,6
8132,6
8123,6
8099,6
8170,6
8058,6
8195,6
8025,6
8179,6
7999,6
8134,6
8017,6
8107,6
8069,6
8069,6
8106,6
8030,6
8119,6
8012,6
8108,6
8020,6
8092,6
8070,6
8067,6
8105,6
8044,6
8128,6
8039,6
8138,6
8071,6
8126,6
8109,6
8079,6
8152,6
8032,6
8183,6
8021,6
8190,6
8029,6
8197,6
8074,6
8170,6
8119,6
8129,6
8151,6
8092,6
8160,6
8088,6
8143,6
8103,6
8130,6
8155,6
8089,6
8171,6
8041,6
8176,6
8032,6
8176,6
8053,6
8137,6
8079,6
8073,6
8112,6
8019,6
8142,6
8004,6
8133,6
8001,6
8119,6
8041,6
8096,6
8085,6
8061,6
8107,6
8049,6
8123,6
8063,6
8105,6
8091,6
8080,6
8135,6
8038,6
8179,6
8016,6
8180,6
8016,6
8185,6
8055,6
8168,6
8110,6
8142,6
8165,6
8109,6
8184,6
8079,6
8166,6
8078,6
8129,6
8103,6
8098,6
8143,6
8081,6
8172,6
8070,6
8187,6
8078,6
8145,6
8095,6
8078,6
8118,6
8015,6
8144,6
7994,6
8158,6
7991,6
8140,6
8013,6
8107,6
8057,6
8072,6
8091,6
8050,6
8112,6
8048,6
8116,6
8071,6
8089,6
8109,6
8054,6
8149,6
8027,6
8180,6
8031,6
8178,6
8046,6
8149,6
8085,6
8115,6
8143,6
8076,6
8181,6
8058,6
8201,6
8063,6
8176,6
8095,6
8145,6
8128,6
8101,6
8153,6
8085,6
8162,6
8083,6
8142,6
8102,6
8106,6
8156,6
8055,6
8179,6
8019,6
8175,6
8003,6
8183,6
8030,6
8158,6
8061,6
8087,6
8077,6
8023,6
8098,6
8021,6
8112,6
8037,6
8092,6
8086,6
8074,6
8114,6
8042,6
8156,6
8039,6
8162,6
8058,6
8149,6
8089,6
8093,6
8120,6
8063,6
8191,6
8042,6
8203,6
8046,6
8207,6
8067,6
8159,6
8097,6
8123,6
8137,6
8097,6
8155,6
8085,6
8152,6
8123,6
8134,6
8144,6
8083,6
8178,6
8044,6
8186,6
8025,6
8188,6
8032,6
8152,6
8059,6
8098,6
8093,6
8043,6
8117,6
8007,6
8121,6
8011,6
8116,6
8038,6
8087,6
8085,6
8069,6
8122,6
8057,6
8147,6
8074,6
8139,6
8083,6
8095,6
8131,6
8061,6
8180,6
8025,6
8203,6
8029,6
8190,6
8042,6
8190,6
8093,6
8153,6
8143,6
8106,6
8155,6
8082,6
8156,6
8091,6
8139,6
8120,6
8106,6
8146,6
8070,6
8177,6
8049,6
8169,6
8048,6
8159,6
8082,6
8098,6
8104,6
8053,6
8142,6
8018,6
8154,6
8006,6
8141,6
8015,6
8115,6
8060,6
8085,6
8096,6
8054,6
8114,6
8052,6
8117,6
8073,6
8096,6
8121,6
8079,6
8173,6
8038,6
8195,6
8013,6
8186,6
8030,6
8180,6
8072,6
8139,6
8125,6
8103,6
8171,6
8078,6
8183,6
8070,6
8171,6
8089,6
8135,6
8130,6
8103,6
8169,6
8093,6
8192,6
8079,6
8164,6
8085,6
8104,6
8110,6
8052,6
8156,6
8013,6
8169,6
8001,6
8163,6
8007,6
8134,6
8037,6
8096,6
8083,6
8070,6
8118,6
8051,6
8124,6
8058,6
8113,6
8087,6
8075,6
8130,6
8056,6
8182,6
8051,6
8202,6
8054,6
8185,6
8082,6
8143,6
8131,6
8081,6
8161,6
8051,6
8191,6
8051,6
8188,6
8066,6
8161,6
8096,6
8120,6
8134,6
8094,6
8157,6
8090,6
8155,6
8101,6
8125,6
8127,6
8083,6
8175,6
8034,6
8177,6
8005,6
8172,6
8010,6
8145,6
8031,6
8104,6
8079,6
8068,6
8123,6
8041,6
8132,6
8031,6
8128,6
8060,6
8106,6
8104,6
8080,6
8142,6
8060,6
8166,6
8051,6
8140,6
8073,6
8113,6
8122,6
8072,6
8171,6
8042,6
8203,6
8028,6
8225,6
8052,6
8197,6
8090,6
8159,6
8123,6
8109,6
8150,6
8087,6
8150,6
8087,6
8145,6
8128,6
8110,6
8157,6
8078,6
8194,6
8046,6
8195,6
8043,6
8169,6
8046,6
8099,6
8069,6
8045,6
8099,6
8012,6
8139,6
8016,6
8149,6
8034,6
8125,6
8072,6
8095,6
8110,6
8074,6
8137,6
8067,6
8139,6
8080,6
8113,6
8117,6
8084,6
8160,6
8038,6
8194,6
8023,6
8187,6
8034,6
8190,6
8068,6
8170,6
8123,6
8123,6
8161,6
8086,6
8173,6
8087,6
8168,6
8100,6
8133,6
8132,6
8098,6
8168,6
8072,6
8175,6
8062,6
8174,6
8076,6
8137,6
8105,6
8069,6
8146,6
8027,6
8171,6
8007,6
8167,6
8006,6
8143,6
8041,6
8105,6
8079,6
8072,6
8109,6
8056,6
8124,6
8064,6
8109,6
8099,6
8094,6
8140,6
8059,6
8189,6
8038,6
8202,6
8036,6
8184,6
8063,6
8165,6
8104,6
8101,6
8160,6
8073,6
8192,6
8067,6
8186,6
8082,6
8168,6
8107,6
8132,6
8138,6
8099,6
8165,6
8081,6
8163,6
8091,6
8135,6
8121,6
8092,6
8161,6
8046,6
8178,6
8008,6
8174,6
8000,6
8152,6
8028,6
8127,6
8081,6
8093,6
8119,6
8060,6
8125,6
8037,6
8118,6
8067,6
8106,6
8105,6
8074,6
8141,6
8044,6
8168,6
8043,6
8173,6
8059,6
8128,6
8094,6
8095,6
8158,6
8058,6
8194,6
8045,6
8211,6
8057,6
8200,6
8083,6
8156,6
8116,6
8119,6
8149,6
8092,6
8163,6
8102,6
8154,6
8121,6
8113,6
8169,6
8080,6
8201,6
8035,6
8184,6
8018,6
8174,6
8026,6
8122,6
8064,6
8078,6
8102,6
8046,6
8141,6
8039,6
8145,6
8040,6
8113,6
8069,6
8104,6
8125,6
8078,6
8159,6
8072,6
8160,6
8078,6
8138,6
8111,6
8088,6
8150,6
8049,6
8188,6
8033,6
8210,6
8038,6
8219,6
8073,6
8185,6
8111,6
8133,6
8143,6
8094,6
8158,6
8087,6
8160,6
8112,6
8146,6
8145,6
8101,6
8173,6
8067,6
8189,6
8046,6
8174,6
8047,6
8144,6
8076,6
8093,6
8120,6
8040,6
8142,6
8011,6
8164,6
8014,6
8147,6
8045,6
8114,6
8086,6
8088,6
8120,6
8067,6
8140,6
8065,6
8131,6
8101,6
8105,6
8144,6
8065,6
8186,6
8036,6
8184,6
8021,6
8202,6
8054,6
8167,6
8100,6
8149,6
8149,6
8094,6
8182,6
8078,6
8197,6
8090,6
8156,6
8113,6
8124,6
8150,6
8099,6
8161,6
8060,6
8161,6
8066,6
8135,6
8092,6
8100,6
8146,6
8050,6
8162,6
8007,6
8173,6
8006,6
8165,6
8023,6
8138,6
8070,6
8096,6
8096,6
8072,6
8136,6
8065,6
8135,6
8074,6
8105,6
8111,6
8074,6
8147,6
8049,6
8181,6
8033,6
8183,6
8041,6
8165,6
8097,6
8136,6
8147,6
8086,6
8190,6
8060,6
8196,6
8047,6
8164,6
8061,6
8135,6
8108,6
8102,6
8135,6
8089,6
8171,6
8095,6
8167,6
8117,6
8121,6
8160,6
8075,6
8182,6
8033,6
8186,6
8006,6
8181,6
8019,6
8140,6
8047,6
8094,6
8091,6
8068,6
8126,6
8056,6
8143,6
8055,6
8132,6
8088,6
8104,6
8123,6
8069,6
8155,6
8059,6
8179,6
8071,6
8160,6
8095,6
8109,6
8145,6
8074,6
8186,6
8044,6
8217,6
8054,6
8229,6
8070,6
8189,6
8104,6
8140,6
8136,6
8114,6
8164,6
8098,6
8167,6
8119,6
8143,6
8139,6
8106,6
8181,6
8055,6
8182,6
8030,6
8190,6
8035,6
8160,6
8060,6
8102,6
8094,6
8054,6
8129,6
8029,6
8148,6
8031,6
8152,6
8056,6
8128,6
8097,6
8094,6
8126,6
8071,6
8147,6
8071,6
8147,6
8109,6
8127,6
8147,6
8073,6
8174,6
8031,6
8201,6
8029,6
8203,6
8043,6
8190,6
8083,6
8158,6
8130,6
8114,6
8175,6
8096,6
8172,6
8095,6
8160,6
8121,6
8125,6
8143,6
8079,6
8173,6
8067,6
8186,6
8061,6
8170,6
8083,6
8119,6
8117,6
8068,6
8161,6
8024,6
8163,6
8020,6
8168,6
8036,6
8154,6
8069,6
8116,6
8100,6
8073,6
8123,6
8069,6
8138,6
8089,6
8129,6
8135,6
8103,6
8179,6
8065,6
8199,6
8015,6
8166,6
8006,6
8165,6
8064,6
8151,6
8140,6
8116,6
8179,6
8084,6
8189,6
8058,6
8169,6
8075,6
8134,6
8110,6
8121,6
8163,6
8096,6
8177,6
8081,6
8177,6
8090,6
8126,6
8125,6
8080,6
8164,6
8028,6
8185,6
8005,6
8164,6
8013,6
8155,6
8043,6
8119,6
8086,6
8090,6
8125,6
8064,6
8136,6
8065,6
8124,6
8091,6
8099,6
8130,6
8068,6
8167,6
8057,6
8197,6
8050,6
8177,6
8075,6
8140,6
8122,6
8097,6
8182,6
8071,6
8214,6
8060,6
8225,6
8061,6
8186,6
8102,6
8146,6
8136,6
8116,6
8160,6
8100,6
8174,6
8117,6
8149,6
8140,6
8099,6
8165,6
8051,6
8183,6
8006,6
8168,6
8001,6
8168,6
8044,6
8124,6
8077,6
8075,6
8116,6
8043,6
8137,6
8038,6
8142,6
8052,6
8121,6
8095,6
8091,6
8141,6
8080,6
8169,6
8080,6
8182,6
8090,6
8146,6
8124,6
8084,6
8158,6
8042,6
8193,6
8023,6
8229,6
8053,6
8214,6
8084,6
8180,6
8123,6
8132,6
8155,6
8100,6
8166,6
8096,6
8155,6
8117,6
8133,6
8145,6
8082,6
8174,6
8053,6
8183,6
8045,6
8176,6
8056,6
8127,6
8074,6
8072,6
8123,6
8042,6
8165,6
8022,6
8167,6
8037,6
8146,6
8068,6
8113,6
8111,6
8087,6
8132,6
8074,6
8147,6
8083,6
8134,6
8119,6
8112,6
8162,6
8063,6
8188,6
8032,6
8225,6
8042,6
8206,6
8071,6
8187,6
8116,6
8149,6
8171,6
8103,6
8187,6
8083,6
8173,6
8101,6
8156,6
8135,6
8138,6
8172,6
8097,6
8187,6
8076,6
8180,6
8075,6
8153,6
8111,6
8091,6
8142,6
8038,6
8171,6
8020,6
8181,6
8017,6
8180,6
8052,6
8140,6
8084,6
8102,6
8118,6
8072,6
8140,6
8074,6
8137,6
8096,6
8106,6
8140,6
8083,6
8188,6
8054,6
8191,6
8032,6
8190,6
8057,6
8172,6
8097,6
8133,6
8163,6
8099,6
8203,6
8076,6
8204,6
8074,6
8195,6
8103,6
8149,6
8136,6
8120,6
8164,6
8090,6
8171,6
8092,6
8146,6
8113,6
8111,6
8157,6
8059,6
8184,6
8022,6
8185,6
8011,6
8183,6
8033,6
8154,6
8064,6
8099,6
8105,6
8068,6
8135,6
8062,6
8150,6
8072,6
8127,6
8109,6
8096,6
8137,6
8058,6
8160,6
8052,6
8185,6
8071,6
8160,6
8105,6
8116,6
8152,6
8067,6
8189,6
8048,6
8218,6
8057,6
8216,6
8079,6
8177,6
8108,6
8137,6
8152,6
8102,6
8175,6
8102,6
8151,6
8090,6
8100,6
8130,6
8071,6
8161,6
8036,6
8177,6
8012,6
8182,6
8032,6
8147,6
8055,6
8101,6
8104,6
8066,6
8135,6
8032,6
8146,6
8032,6
8140,6
8068,6
8120,6
8109,6
8089,6
8143,6
8072,6
8157,6
8078,6
8145,6
8101,6
8100,6
8132,6
8064,6
8179,6
8036,6
8206,6
8031,6
8220,6
8069,6
8207,6
8109,6
8161,6
8153,6
8107,6
8159,6
8074,6
8154,6
8083,6
8140,6
8124,6
8110,6
8158,6
8088,6
8190,6
8057,6
8198,6
8063,6
8164,6
8082,6
8104,6
8117,6
8053,6
8156,6
8019,6
8166,6
8018,6
8161,6
8039,6
8141,6
8079,6
8109,6
8118,6
8082,6
